comment_id,user_id,content_name,content_id,comment_text,created_at,updated_at,deleted_at
3476,476,Event,1693,Very informative.,2025-12-30 22:52:15.060793,2026-01-03 22:52:15.070320,
3477,768,Department,971,This is helpful.,2025-12-02 22:52:15.060796,2026-01-11 22:52:15.070322,
3478,561,Job,3271,Great update!,2025-08-18 22:52:15.060799,2026-01-27 22:52:15.070324,2026-01-24 22:52:15.073008
3479,258,Post,3226,Thanks for sharing.,2025-12-05 22:52:15.060803,2026-01-13 22:52:15.070327,
3480,495,Post,484,Very informative.,2025-12-26 22:52:15.060807,2026-01-12 22:52:15.070329,
3481,333,Announcement,321,Great update!,2025-12-16 22:52:15.060810,2026-01-13 22:52:15.070331,
3482,868,Department,40,Very informative.,2025-12-18 22:52:15.060813,2026-01-22 22:52:15.070333,2026-01-28 22:52:15.073011
3483,372,Event,1759,Nice initiative.,2025-10-30 22:52:15.060817,2026-01-27 22:52:15.070335,
3484,909,Job,4138,This is helpful.,2025-11-13 22:52:15.060820,2026-01-19 22:52:15.070337,2026-01-22 22:52:15.073013
3485,974,Announcement,3373,Good opportunity for students.,2025-08-06 22:52:15.060824,2026-01-25 22:52:15.070339,
3486,411,Department,2998,This is helpful.,2025-08-12 22:52:15.060827,2026-01-12 22:52:15.070342,
3487,722,Announcement,2227,This is helpful.,2025-10-04 22:52:15.060831,2026-01-10 22:52:15.070344,
3488,623,Job,4863,Good opportunity for students.,2025-12-23 22:52:15.060835,2026-01-28 22:52:15.070346,
3489,927,Event,2942,Great update!,2025-09-12 22:52:15.060838,2026-01-10 22:52:15.070348,
3490,110,Event,1960,This is helpful.,2025-10-18 22:52:15.060841,2026-01-06 22:52:15.070350,
3491,502,Job,1851,Great update!,2026-01-24 22:52:15.060845,2026-01-06 22:52:15.070352,2026-01-23 22:52:15.073017
3492,461,Post,4276,Good opportunity for students.,2025-11-17 22:52:15.060848,2026-01-09 22:52:15.070355,
3493,897,Event,4744,Good opportunity for students.,2025-08-29 22:52:15.060852,2026-01-12 22:52:15.070357,
3494,750,Department,954,Good opportunity for students.,2026-01-03 22:52:15.060855,2025-12-31 22:52:15.070359,
3495,215,Department,1853,Good opportunity for students.,2025-11-14 22:52:15.060859,2026-01-03 22:52:15.070361,
3496,444,Announcement,3339,Very informative.,2025-10-27 22:52:15.060862,2026-01-21 22:52:15.070363,
3497,135,Post,3307,Good opportunity for students.,2026-01-13 22:52:15.060866,2026-01-15 22:52:15.070365,
3498,834,Job,3706,Good opportunity for students.,2025-12-18 22:52:15.060869,2026-01-03 22:52:15.070367,
3499,341,Department,3078,Great update!,2025-09-13 22:52:15.060873,2026-01-14 22:52:15.070370,
3500,235,Job,878,Good opportunity for students.,2025-10-25 22:52:15.060876,2026-01-27 22:52:15.070372,
3501,20,Announcement,4445,Thanks for sharing.,2025-09-04 22:52:15.060880,2026-01-19 22:52:15.070375,
3502,98,Announcement,2302,Very informative.,2025-08-23 22:52:15.060883,2026-01-23 22:52:15.070377,
3503,458,Post,2138,Great update!,2025-12-17 22:52:15.060886,2026-01-02 22:52:15.070380,2026-01-26 22:52:15.073022
3504,789,Post,2099,Thanks for sharing.,2025-10-22 22:52:15.060890,2026-01-22 22:52:15.070382,
3505,544,Department,263,Great update!,2025-08-02 22:52:15.060893,2026-01-14 22:52:15.070384,
3506,257,Event,1619,Thanks for sharing.,2025-09-14 22:52:15.060897,2025-12-31 22:52:15.070386,
3507,75,Announcement,4486,Very informative.,2025-12-03 22:52:15.060901,2026-01-08 22:52:15.070388,
3508,646,Event,3546,Nice initiative.,2026-01-25 22:52:15.060904,2026-01-02 22:52:15.070390,
3509,9,Announcement,3682,Good opportunity for students.,2025-11-13 22:52:15.060908,2026-01-10 22:52:15.070392,
3510,374,Event,590,Very informative.,2026-01-19 22:52:15.060911,2026-01-12 22:52:15.070395,2026-01-26 22:52:15.073025
3511,914,Post,1176,Good opportunity for students.,2026-01-10 22:52:15.060914,2026-01-07 22:52:15.070397,
3512,207,Event,1907,Great update!,2025-09-01 22:52:15.060918,2026-01-04 22:52:15.070399,
3513,577,Department,1810,Thanks for sharing.,2025-11-20 22:52:15.060921,2026-01-22 22:52:15.070401,
3514,176,Post,3745,Thanks for sharing.,2025-09-27 22:52:15.060925,2026-01-17 22:52:15.070403,
3515,988,Event,2648,Great update!,2025-11-16 22:52:15.060928,2026-01-24 22:52:15.070405,
3516,34,Job,2109,Great update!,2026-01-09 22:52:15.060932,2026-01-27 22:52:15.070408,
3517,388,Announcement,4855,This is helpful.,2026-01-23 22:52:15.060935,2026-01-26 22:52:15.070410,
3518,884,Job,3330,Great update!,2025-12-09 22:52:15.060939,2026-01-20 22:52:15.070412,
3519,818,Event,792,Very informative.,2025-10-04 22:52:15.060942,2025-12-30 22:52:15.070414,
3520,412,Department,3665,Nice initiative.,2026-01-27 22:52:15.060946,2026-01-24 22:52:15.070417,
3521,617,Job,878,Good opportunity for students.,2025-08-09 22:52:15.060950,2026-01-26 22:52:15.070419,
3522,70,Announcement,1565,Thanks for sharing.,2026-01-01 22:52:15.060953,2026-01-13 22:52:15.070421,
3523,970,Job,2988,Very informative.,2026-01-16 22:52:15.060957,2026-01-21 22:52:15.070423,
3524,289,Announcement,1526,Good opportunity for students.,2026-01-26 22:52:15.060960,2026-01-27 22:52:15.070425,
3525,279,Announcement,1134,Thanks for sharing.,2025-09-14 22:52:15.060964,2025-12-30 22:52:15.070427,
3526,366,Post,4793,Great update!,2025-11-11 22:52:15.060967,2026-01-11 22:52:15.070429,
3527,435,Department,1580,Very informative.,2025-12-10 22:52:15.060971,2026-01-06 22:52:15.070432,
3528,504,Department,507,Great update!,2025-08-11 22:52:15.060975,2026-01-01 22:52:15.070434,
3529,676,Post,600,Good opportunity for students.,2025-12-19 22:52:15.060978,2026-01-20 22:52:15.070436,
3530,811,Announcement,3837,This is helpful.,2025-08-03 22:52:15.060981,2025-12-31 22:52:15.070438,2026-01-19 22:52:15.073033
3531,107,Department,1165,Thanks for sharing.,2025-12-05 22:52:15.060985,2026-01-25 22:52:15.070440,2026-01-24 22:52:15.073035
3532,948,Event,2715,Thanks for sharing.,2025-12-11 22:52:15.060989,2026-01-16 22:52:15.070442,
3533,682,Announcement,1693,Thanks for sharing.,2025-09-05 22:52:15.060992,2026-01-12 22:52:15.070444,
3534,868,Announcement,4823,Great update!,2025-11-01 22:52:15.060995,2026-01-03 22:52:15.070447,
3535,508,Department,1653,Looking forward to this.,2025-09-16 22:52:15.060999,2026-01-27 22:52:15.070449,
3536,906,Event,1948,Great update!,2025-09-30 22:52:15.061002,2026-01-23 22:52:15.070451,
3537,146,Event,3006,Looking forward to this.,2026-01-11 22:52:15.061006,2026-01-06 22:52:15.070453,
3538,642,Announcement,1173,Thanks for sharing.,2025-10-24 22:52:15.061009,2026-01-19 22:52:15.070455,2026-01-26 22:52:15.073039
3539,651,Job,2480,Looking forward to this.,2025-08-29 22:52:15.061013,2026-01-08 22:52:15.070457,
3540,734,Department,3896,Looking forward to this.,2025-10-21 22:52:15.061016,2026-01-10 22:52:15.070460,
3541,767,Department,1828,Thanks for sharing.,2025-09-20 22:52:15.061020,2026-01-15 22:52:15.070462,
3542,459,Post,847,This is helpful.,2025-10-04 22:52:15.061024,2026-01-21 22:52:15.070464,2026-01-24 22:52:15.073042
3543,370,Event,4932,Good opportunity for students.,2025-09-08 22:52:15.061027,2026-01-06 22:52:15.070466,
3544,953,Post,4065,Good opportunity for students.,2025-09-23 22:52:15.061031,2026-01-23 22:52:15.070468,
3545,678,Post,2019,Great update!,2025-08-29 22:52:15.061034,2026-01-28 22:52:15.070470,2026-01-26 22:52:15.073045
3546,459,Department,489,Very informative.,2025-11-19 22:52:15.061038,2026-01-18 22:52:15.070473,
3547,27,Post,1766,Very informative.,2026-01-26 22:52:15.061042,2026-01-14 22:52:15.070475,
3548,279,Post,759,This is helpful.,2025-11-25 22:52:15.061046,2026-01-15 22:52:15.070477,
3549,728,Department,426,Thanks for sharing.,2025-11-10 22:52:15.061050,2026-01-26 22:52:15.070479,
3550,335,Job,3592,Looking forward to this.,2025-12-28 22:52:15.061053,2026-01-25 22:52:15.070481,
3551,194,Event,4353,Good opportunity for students.,2025-10-03 22:52:15.061057,2026-01-29 22:52:15.070483,
3552,422,Post,3739,Very informative.,2026-01-06 22:52:15.061060,2026-01-16 22:52:15.070485,2026-01-27 22:52:15.073049
3553,862,Department,2102,Great update!,2026-01-27 22:52:15.061064,2026-01-01 22:52:15.070487,
3554,252,Announcement,4281,Great update!,2026-01-27 22:52:15.061067,2026-01-11 22:52:15.070490,
3555,372,Department,2629,This is helpful.,2025-08-20 22:52:15.061070,2026-01-17 22:52:15.070492,
3556,549,Post,4413,Good opportunity for students.,2025-12-16 22:52:15.061074,2026-01-27 22:52:15.070494,
3557,518,Department,4458,Nice initiative.,2025-09-16 22:52:15.061077,2026-01-15 22:52:15.070496,
3558,636,Post,4598,Good opportunity for students.,2025-09-03 22:52:15.061081,2025-12-30 22:52:15.070498,2026-01-22 22:52:15.073052
3559,275,Department,4689,Nice initiative.,2025-11-19 22:52:15.061084,2026-01-12 22:52:15.070500,2026-01-26 22:52:15.073055
3560,291,Job,1491,Good opportunity for students.,2025-09-19 22:52:15.061088,2025-12-31 22:52:15.070503,
3561,673,Event,4484,This is helpful.,2026-01-18 22:52:15.061091,2026-01-26 22:52:15.070505,
3562,410,Job,1380,Nice initiative.,2025-10-13 22:52:15.061095,2026-01-09 22:52:15.070507,
3563,765,Event,3545,Nice initiative.,2025-09-27 22:52:15.061098,2026-01-14 22:52:15.070509,
3564,337,Post,1998,Very informative.,2026-01-28 22:52:15.061102,2026-01-12 22:52:15.070511,
3565,898,Event,2544,Very informative.,2025-10-20 22:52:15.061106,2026-01-20 22:52:15.070513,2026-01-22 22:52:15.073058
3566,946,Announcement,513,Looking forward to this.,2025-10-19 22:52:15.061109,2026-01-13 22:52:15.070516,
3567,755,Event,3277,Looking forward to this.,2025-08-11 22:52:15.061113,2026-01-04 22:52:15.070518,
3568,27,Announcement,4109,This is helpful.,2025-09-23 22:52:15.061116,2026-01-18 22:52:15.070520,
3569,413,Announcement,1674,Looking forward to this.,2025-11-04 22:52:15.061119,2026-01-22 22:52:15.070522,
3570,319,Post,2256,This is helpful.,2025-11-12 22:52:15.061123,2026-01-29 22:52:15.070524,
3571,131,Announcement,1026,This is helpful.,2026-01-28 22:52:15.061126,2026-01-04 22:52:15.070526,2026-01-25 22:52:15.073061
3572,120,Department,850,Thanks for sharing.,2025-09-21 22:52:15.061130,2026-01-05 22:52:15.070528,
3573,900,Job,4377,Nice initiative.,2025-11-07 22:52:15.061133,2026-01-02 22:52:15.070531,
3574,797,Announcement,3909,Great update!,2025-09-25 22:52:15.061137,2025-12-31 22:52:15.070533,
3575,871,Job,485,Good opportunity for students.,2025-12-19 22:52:15.061141,2026-01-07 22:52:15.070535,
3576,120,Department,1288,Very informative.,2025-08-15 22:52:15.061146,2026-01-12 22:52:15.070537,
3577,775,Department,4737,Thanks for sharing.,2025-12-19 22:52:15.061149,2026-01-10 22:52:15.070539,
3578,703,Announcement,2155,Good opportunity for students.,2025-11-05 22:52:15.061153,2026-01-10 22:52:15.070541,
3579,945,Job,4571,Good opportunity for students.,2025-12-09 22:52:15.061156,2026-01-28 22:52:15.070544,
3580,855,Post,472,Very informative.,2025-08-20 22:52:15.061160,2026-01-16 22:52:15.070546,
3581,573,Event,4534,This is helpful.,2025-10-25 22:52:15.061163,2026-01-22 22:52:15.070548,
3582,151,Department,4720,Great update!,2025-09-11 22:52:15.061167,2025-12-31 22:52:15.070550,
3583,988,Department,3980,Looking forward to this.,2025-12-02 22:52:15.061170,2026-01-18 22:52:15.070552,
3584,502,Post,1462,This is helpful.,2026-01-05 22:52:15.061174,2026-01-29 22:52:15.070554,
3585,704,Job,2136,Very informative.,2025-08-15 22:52:15.061178,2026-01-09 22:52:15.070556,
3586,36,Event,611,Nice initiative.,2025-10-07 22:52:15.061181,2026-01-19 22:52:15.070559,
3587,897,Announcement,879,Good opportunity for students.,2025-09-26 22:52:15.061184,2026-01-19 22:52:15.070561,
3588,80,Event,3603,Very informative.,2025-10-17 22:52:15.061188,2025-12-31 22:52:15.070563,
3589,752,Department,758,Looking forward to this.,2025-08-21 22:52:15.061192,2026-01-26 22:52:15.070565,
3590,376,Department,2138,Thanks for sharing.,2025-10-19 22:52:15.061196,2026-01-27 22:52:15.070567,
3591,481,Announcement,1119,Looking forward to this.,2025-09-10 22:52:15.061199,2026-01-22 22:52:15.070570,
3592,5,Job,1870,Very informative.,2026-01-17 22:52:15.061203,2026-01-07 22:52:15.070572,
3593,317,Job,4626,This is helpful.,2026-01-23 22:52:15.061207,2025-12-31 22:52:15.070574,2026-01-23 22:52:15.073067
3594,124,Job,119,Looking forward to this.,2025-08-21 22:52:15.061210,2026-01-28 22:52:15.070576,
3595,366,Event,2471,Great update!,2025-12-24 22:52:15.061214,2026-01-15 22:52:15.070578,
3596,83,Job,53,Looking forward to this.,2025-12-27 22:52:15.061217,2026-01-04 22:52:15.070580,
3597,191,Announcement,1535,Good opportunity for students.,2025-10-08 22:52:15.061221,2026-01-17 22:52:15.070583,
3598,313,Post,2760,Good opportunity for students.,2025-11-19 22:52:15.061225,2026-01-14 22:52:15.070585,
3599,768,Post,1645,Thanks for sharing.,2025-11-23 22:52:15.061228,2026-01-22 22:52:15.070587,
3600,431,Event,1400,Very informative.,2025-10-05 22:52:15.061232,2026-01-25 22:52:15.070589,
3601,332,Announcement,2897,Great update!,2025-11-18 22:52:15.061235,2026-01-08 22:52:15.070591,
3602,309,Event,2293,Thanks for sharing.,2025-11-09 22:52:15.061239,2026-01-12 22:52:15.070593,
3603,843,Department,2192,This is helpful.,2025-12-05 22:52:15.061242,2026-01-04 22:52:15.070596,
3604,937,Job,288,Great update!,2025-09-03 22:52:15.061246,2026-01-10 22:52:15.070598,
3605,463,Announcement,3586,Good opportunity for students.,2025-10-02 22:52:15.061249,2026-01-26 22:52:15.070600,
3606,148,Event,2597,Looking forward to this.,2025-08-29 22:52:15.061253,2026-01-22 22:52:15.070602,
3607,691,Event,3120,Looking forward to this.,2025-08-21 22:52:15.061257,2026-01-22 22:52:15.070604,
3608,478,Department,2067,This is helpful.,2025-12-24 22:52:15.061260,2026-01-01 22:52:15.070607,
3609,264,Job,2378,This is helpful.,2025-12-24 22:52:15.061264,2026-01-16 22:52:15.070609,
3610,681,Announcement,147,Great update!,2025-10-28 22:52:15.061268,2026-01-24 22:52:15.070611,
3611,425,Job,1254,Looking forward to this.,2025-12-09 22:52:15.061271,2026-01-29 22:52:15.070613,2026-01-23 22:52:15.073072
3612,290,Post,1436,Looking forward to this.,2025-09-20 22:52:15.061275,2026-01-29 22:52:15.070615,
3613,476,Post,4280,Nice initiative.,2025-08-08 22:52:15.061278,2025-12-31 22:52:15.070617,
3614,667,Job,3940,Great update!,2026-01-20 22:52:15.061283,2026-01-17 22:52:15.070620,
3615,733,Job,2251,This is helpful.,2025-08-08 22:52:15.061286,2025-12-31 22:52:15.070622,
3616,249,Announcement,4661,Great update!,2025-11-06 22:52:15.061290,2026-01-10 22:52:15.070624,
3617,800,Event,4927,Very informative.,2026-01-04 22:52:15.061293,2025-12-30 22:52:15.070626,
3618,10,Announcement,3246,Very informative.,2025-08-30 22:52:15.061297,2026-01-26 22:52:15.070629,
3619,611,Announcement,1207,Looking forward to this.,2025-09-20 22:52:15.061301,2025-12-30 22:52:15.070631,
3620,965,Department,781,Thanks for sharing.,2025-09-19 22:52:15.061304,2026-01-22 22:52:15.070633,
3621,749,Department,3340,Looking forward to this.,2025-11-30 22:52:15.061308,2026-01-11 22:52:15.070635,
3622,706,Post,1810,Great update!,2025-12-24 22:52:15.061311,2026-01-01 22:52:15.070637,2026-01-23 22:52:15.073077
3623,865,Job,1703,Thanks for sharing.,2025-10-12 22:52:15.061315,2026-01-24 22:52:15.070639,
3624,635,Department,256,Thanks for sharing.,2025-11-18 22:52:15.061318,2026-01-06 22:52:15.070642,
3625,507,Job,830,Great update!,2025-08-21 22:52:15.061322,2025-12-30 22:52:15.070644,
3626,458,Post,3626,Good opportunity for students.,2026-01-22 22:52:15.061325,2026-01-21 22:52:15.070646,
3627,961,Job,2962,Good opportunity for students.,2025-09-30 22:52:15.061329,2026-01-01 22:52:15.070648,
3628,445,Job,2445,Nice initiative.,2025-08-19 22:52:15.061333,2026-01-08 22:52:15.070650,
3629,347,Announcement,2284,Thanks for sharing.,2025-11-30 22:52:15.061336,2026-01-27 22:52:15.070652,
3630,717,Event,1300,This is helpful.,2026-01-18 22:52:15.061340,2026-01-20 22:52:15.070655,
3631,876,Post,2550,Nice initiative.,2025-09-20 22:52:15.061343,2026-01-13 22:52:15.070657,
3632,236,Department,3524,Great update!,2025-12-18 22:52:15.061347,2026-01-17 22:52:15.070659,
3633,771,Department,1361,This is helpful.,2025-08-28 22:52:15.061350,2026-01-04 22:52:15.070661,
3634,391,Job,1303,Nice initiative.,2025-08-12 22:52:15.061354,2026-01-12 22:52:15.070663,
3635,90,Job,2871,Thanks for sharing.,2026-01-03 22:52:15.061358,2026-01-17 22:52:15.070665,
3636,818,Department,4079,Thanks for sharing.,2025-08-10 22:52:15.061361,2026-01-16 22:52:15.070667,
3637,552,Event,2000,Very informative.,2025-09-30 22:52:15.061365,2026-01-10 22:52:15.070670,
3638,491,Announcement,3379,Good opportunity for students.,2025-11-07 22:52:15.061368,2026-01-05 22:52:15.070672,
3639,846,Job,4233,Nice initiative.,2025-10-30 22:52:15.061372,2026-01-29 22:52:15.070674,2026-01-20 22:52:15.073082
3640,296,Job,2269,This is helpful.,2025-08-25 22:52:15.061376,2026-01-25 22:52:15.070676,
3641,934,Announcement,946,Good opportunity for students.,2025-10-26 22:52:15.061379,2026-01-19 22:52:15.070678,
3642,340,Event,3157,Great update!,2026-01-20 22:52:15.061383,2026-01-05 22:52:15.070680,
3643,876,Department,4617,Very informative.,2025-08-02 22:52:15.061386,2026-01-01 22:52:15.070682,
3644,427,Announcement,2751,This is helpful.,2025-08-31 22:52:15.061390,2026-01-02 22:52:15.070685,
3645,255,Event,2614,Thanks for sharing.,2025-12-23 22:52:15.061393,2026-01-10 22:52:15.070687,
3646,15,Event,3996,Very informative.,2025-08-26 22:52:15.061397,2026-01-09 22:52:15.070689,
3647,530,Post,3778,Looking forward to this.,2025-10-20 22:52:15.061400,2026-01-14 22:52:15.070691,
3648,177,Announcement,110,Very informative.,2025-12-27 22:52:15.061404,2026-01-11 22:52:15.070693,
3649,584,Department,3504,Good opportunity for students.,2025-09-08 22:52:15.061407,2026-01-09 22:52:15.070695,
3650,266,Post,4938,Great update!,2025-10-07 22:52:15.061411,2026-01-10 22:52:15.070698,
3651,573,Event,3096,Thanks for sharing.,2025-12-29 22:52:15.061415,2026-01-17 22:52:15.070700,
3652,777,Post,2719,Nice initiative.,2025-10-28 22:52:15.061418,2026-01-03 22:52:15.070702,
3653,329,Announcement,2425,Great update!,2025-09-12 22:52:15.061422,2026-01-26 22:52:15.070704,2026-01-22 22:52:15.073086
3654,827,Job,424,Great update!,2025-08-31 22:52:15.061425,2026-01-04 22:52:15.070706,
3655,377,Post,60,Great update!,2025-09-09 22:52:15.061429,2026-01-12 22:52:15.070708,
3656,967,Post,1875,Thanks for sharing.,2026-01-19 22:52:15.061432,2026-01-03 22:52:15.070711,
3657,873,Department,78,Very informative.,2025-11-04 22:52:15.061436,2026-01-08 22:52:15.070713,
3658,744,Announcement,2035,Thanks for sharing.,2025-10-15 22:52:15.061439,2026-01-01 22:52:15.070715,
3659,564,Announcement,2120,Nice initiative.,2025-12-29 22:52:15.061443,2025-12-31 22:52:15.070717,
3660,295,Department,3690,Looking forward to this.,2025-11-05 22:52:15.061447,2026-01-19 22:52:15.070719,
3661,973,Job,3713,Nice initiative.,2025-11-21 22:52:15.061450,2026-01-23 22:52:15.070721,
3662,352,Job,4607,This is helpful.,2025-08-17 22:52:15.061455,2026-01-01 22:52:15.070773,
3663,146,Announcement,545,Nice initiative.,2025-10-28 22:52:15.061459,2026-01-08 22:52:15.070777,
3664,367,Announcement,1800,Nice initiative.,2026-01-07 22:52:15.061463,2026-01-25 22:52:15.070779,
3665,201,Post,2695,This is helpful.,2025-09-02 22:52:15.061467,2026-01-05 22:52:15.070781,
3666,714,Announcement,4880,Nice initiative.,2025-09-25 22:52:15.061470,2026-01-10 22:52:15.070783,
3667,195,Department,2307,Looking forward to this.,2026-01-22 22:52:15.061473,2026-01-02 22:52:15.070786,
3668,305,Job,118,Nice initiative.,2025-08-05 22:52:15.061477,2026-01-28 22:52:15.070788,
3669,393,Job,326,This is helpful.,2025-11-24 22:52:15.061481,2026-01-16 22:52:15.070790,
3670,708,Job,1180,Very informative.,2025-09-12 22:52:15.061484,2026-01-15 22:52:15.070792,2026-01-21 22:52:15.073092
3671,956,Department,4387,Good opportunity for students.,2025-12-29 22:52:15.061488,2025-12-31 22:52:15.070794,
3672,343,Announcement,2526,Looking forward to this.,2026-01-11 22:52:15.061492,2026-01-02 22:52:15.070796,
3673,264,Event,4940,Thanks for sharing.,2026-01-26 22:52:15.061495,2026-01-11 22:52:15.070799,
3674,662,Post,2735,Nice initiative.,2026-01-27 22:52:15.061499,2026-01-01 22:52:15.070801,
3675,657,Post,4716,Good opportunity for students.,2025-08-23 22:52:15.061502,2026-01-20 22:52:15.070803,
3676,69,Announcement,1360,Looking forward to this.,2025-10-23 22:52:15.061506,2026-01-15 22:52:15.070805,
3677,66,Event,4784,Looking forward to this.,2025-08-19 22:52:15.061509,2026-01-21 22:52:15.070807,
3678,197,Post,4385,Good opportunity for students.,2025-08-20 22:52:15.061512,2026-01-29 22:52:15.070809,
3679,707,Event,3464,Looking forward to this.,2025-08-23 22:52:15.061516,2026-01-27 22:52:15.070811,
3680,554,Department,1417,Great update!,2025-09-15 22:52:15.061520,2026-01-14 22:52:15.070814,
3681,27,Job,2947,Great update!,2025-08-02 22:52:15.061523,2026-01-27 22:52:15.070816,
3682,994,Announcement,404,Nice initiative.,2025-10-31 22:52:15.061527,2026-01-24 22:52:15.070818,
3683,167,Event,2753,Good opportunity for students.,2025-12-21 22:52:15.061530,2026-01-05 22:52:15.070820,
3684,74,Job,711,Good opportunity for students.,2025-10-10 22:52:15.061534,2026-01-18 22:52:15.070822,
3685,297,Department,3987,This is helpful.,2025-11-24 22:52:15.061537,2025-12-31 22:52:15.070824,
3686,127,Department,2716,Thanks for sharing.,2025-09-26 22:52:15.061541,2026-01-17 22:52:15.070827,2026-01-23 22:52:15.073097
3687,719,Department,420,Very informative.,2025-08-28 22:52:15.061544,2026-01-12 22:52:15.070829,2026-01-28 22:52:15.073099
3688,147,Job,4409,Very informative.,2025-11-27 22:52:15.061548,2026-01-04 22:52:15.070831,2026-01-26 22:52:15.073102
3689,529,Job,121,Looking forward to this.,2025-12-09 22:52:15.061552,2026-01-18 22:52:15.070833,
3690,510,Post,2599,Thanks for sharing.,2025-11-21 22:52:15.061555,2026-01-03 22:52:15.070836,
3691,882,Department,21,Great update!,2026-01-20 22:52:15.061559,2026-01-01 22:52:15.070838,
3692,910,Announcement,2921,Thanks for sharing.,2025-09-02 22:52:15.061562,2026-01-10 22:52:15.070840,
3693,247,Post,3937,Looking forward to this.,2025-09-20 22:52:15.061566,2026-01-01 22:52:15.070842,
3694,231,Post,110,Looking forward to this.,2026-01-24 22:52:15.061570,2026-01-02 22:52:15.070844,
3695,209,Event,214,Very informative.,2025-12-05 22:52:15.061573,2026-01-22 22:52:15.070846,
3696,599,Event,2629,Very informative.,2026-01-27 22:52:15.061577,2026-01-14 22:52:15.070848,
3697,435,Announcement,3127,Nice initiative.,2025-10-16 22:52:15.061581,2026-01-20 22:52:15.070851,
3698,2,Department,2669,Great update!,2025-09-09 22:52:15.061584,2026-01-23 22:52:15.070853,
3699,126,Department,4775,Great update!,2025-08-02 22:52:15.061587,2025-12-31 22:52:15.070855,
3700,595,Announcement,2201,Very informative.,2025-09-23 22:52:15.061591,2026-01-03 22:52:15.070857,
3701,345,Department,4438,Thanks for sharing.,2025-12-06 22:52:15.061595,2026-01-05 22:52:15.070859,
3702,560,Department,2318,This is helpful.,2025-08-19 22:52:15.061598,2026-01-22 22:52:15.070861,2026-01-28 22:52:15.073106
3703,66,Post,933,Very informative.,2025-11-26 22:52:15.061601,2026-01-08 22:52:15.070864,
3704,306,Event,2850,This is helpful.,2026-01-11 22:52:15.061605,2025-12-31 22:52:15.070866,
3705,71,Job,4459,Nice initiative.,2025-11-29 22:52:15.061608,2026-01-10 22:52:15.070868,
3706,351,Post,3758,Looking forward to this.,2025-09-23 22:52:15.061612,2026-01-05 22:52:15.070870,
3707,374,Post,1826,Nice initiative.,2026-01-20 22:52:15.061615,2026-01-22 22:52:15.070872,
3708,624,Announcement,4104,Looking forward to this.,2025-09-27 22:52:15.061619,2026-01-29 22:52:15.070875,
3709,400,Job,1510,This is helpful.,2026-01-28 22:52:15.061623,2026-01-16 22:52:15.070877,2026-01-28 22:52:15.073110
3710,784,Department,1381,Very informative.,2025-12-15 22:52:15.061626,2026-01-11 22:52:15.070879,
3711,157,Announcement,1469,This is helpful.,2025-12-07 22:52:15.061630,2026-01-23 22:52:15.070881,2026-01-19 22:52:15.073112
3712,669,Announcement,987,This is helpful.,2026-01-05 22:52:15.061633,2025-12-31 22:52:15.070883,
3713,646,Announcement,2769,Great update!,2026-01-03 22:52:15.061637,2026-01-29 22:52:15.070885,
3714,959,Department,2365,Looking forward to this.,2026-01-20 22:52:15.061640,2026-01-25 22:52:15.070887,
3715,74,Event,4642,Great update!,2025-11-11 22:52:15.061644,2026-01-29 22:52:15.070889,
3716,412,Department,2958,Looking forward to this.,2025-09-11 22:52:15.061647,2026-01-15 22:52:15.070891,
3717,718,Event,2082,Nice initiative.,2025-10-13 22:52:15.061651,2026-01-26 22:52:15.070894,
3718,420,Post,3130,Very informative.,2025-12-07 22:52:15.061655,2026-01-27 22:52:15.070896,
3719,78,Announcement,3645,Good opportunity for students.,2025-10-22 22:52:15.061658,2026-01-26 22:52:15.070898,
3720,23,Event,2329,Looking forward to this.,2025-11-17 22:52:15.061662,2025-12-31 22:52:15.070900,
3721,209,Department,3669,Good opportunity for students.,2025-09-10 22:52:15.061665,2026-01-28 22:52:15.070902,
3722,581,Department,869,Very informative.,2025-11-11 22:52:15.061670,2026-01-08 22:52:15.070904,2026-01-20 22:52:15.073116
3723,887,Announcement,1657,Looking forward to this.,2026-01-14 22:52:15.061673,2026-01-27 22:52:15.070907,
3724,666,Announcement,4254,Great update!,2025-08-26 22:52:15.061677,2026-01-14 22:52:15.070909,
3725,536,Department,3682,This is helpful.,2025-12-05 22:52:15.061681,2026-01-14 22:52:15.070911,
3726,400,Announcement,4277,Great update!,2025-12-31 22:52:15.061685,2026-01-22 22:52:15.070913,
3727,942,Post,1791,Great update!,2025-12-02 22:52:15.061688,2026-01-04 22:52:15.070915,
3728,902,Post,524,This is helpful.,2025-10-10 22:52:15.061692,2026-01-24 22:52:15.070917,
3729,74,Department,4342,Great update!,2025-11-19 22:52:15.061695,2026-01-07 22:52:15.070920,
3730,478,Event,1732,This is helpful.,2025-10-19 22:52:15.061699,2026-01-14 22:52:15.070922,
3731,470,Job,2449,Great update!,2025-10-25 22:52:15.061703,2026-01-02 22:52:15.070924,
3732,614,Department,1432,Very informative.,2025-12-13 22:52:15.061706,2025-12-30 22:52:15.070926,
3733,263,Announcement,1638,Nice initiative.,2025-10-03 22:52:15.061710,2026-01-06 22:52:15.070928,
3734,146,Post,165,Very informative.,2025-10-27 22:52:15.061713,2026-01-16 22:52:15.070930,
3735,652,Announcement,1126,Looking forward to this.,2025-12-19 22:52:15.061717,2026-01-14 22:52:15.070932,
