post_id,user_id,college_id,content_type,post_description,media_name,created_at,updated_at
2411,126,101,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-10-28 16:12:13.193189,2026-01-08 16:12:13.202692
2412,323,103,TEXT,Great learning experience,,2025-08-31 16:12:13.193191,2026-01-14 16:12:13.202694
2413,355,103,VIDEO,Placement drive updates,campus.jpg,2025-10-07 16:12:13.193194,2026-01-21 16:12:13.202696
2414,175,102,VIDEO,Great learning experience,hackathon.jpg,2025-08-14 16:12:13.193196,2026-01-22 16:12:13.202698
2415,417,101,IMAGE,Placement drive updates,campus.jpg,2025-08-15 16:12:13.193198,2026-01-13 16:12:13.202701
2416,406,101,VIDEO,Cultural fest memories,campus.jpg,2025-09-10 16:12:13.193201,2026-01-24 16:12:13.202703
2417,75,101,IMAGE,Cultural fest memories,workshop.jpg,2025-12-12 16:12:13.193203,2026-01-26 16:12:13.202705
2418,44,101,VIDEO,Campus life moments,hackathon.jpg,2026-01-25 16:12:13.193205,2026-01-29 16:12:13.202708
2419,218,101,TEXT,Campus life moments,hackathon.jpg,2025-08-02 16:12:13.193208,2026-01-23 16:12:13.202710
2420,233,102,VIDEO,Campus life moments,fest.jpg,2025-08-05 16:12:13.193211,2026-01-09 16:12:13.202712
2421,245,101,IMAGE,Hackathon highlights,,2025-10-16 16:12:13.193213,2026-01-26 16:12:13.202714
2422,222,101,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-12-02 16:12:13.193216,2026-01-29 16:12:13.202717
2423,418,101,TEXT,Campus life moments,workshop.jpg,2026-01-22 16:12:13.193218,2026-01-19 16:12:13.202719
2424,219,104,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-12-29 16:12:13.193221,2026-01-20 16:12:13.202721
2425,477,102,IMAGE,Hackathon highlights,placement.jpg,2025-10-27 16:12:13.193224,2026-01-17 16:12:13.202724
2426,90,101,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-11-20 16:12:13.193226,2026-01-17 16:12:13.202726
2427,402,104,VIDEO,Placement drive updates,campus.jpg,2025-12-07 16:12:13.193228,2026-01-27 16:12:13.202728
2428,18,101,TEXT,Placement drive updates,,2025-10-22 16:12:13.193231,2026-01-24 16:12:13.202730
2429,456,102,IMAGE,Hackathon highlights,hackathon.jpg,2025-08-05 16:12:13.193233,2026-01-01 16:12:13.202733
2430,154,103,IMAGE,Campus life moments,workshop.jpg,2026-01-11 16:12:13.193236,2026-01-14 16:12:13.202735
2431,113,101,TEXT,Campus life moments,fest.jpg,2025-10-24 16:12:13.193238,2026-01-13 16:12:13.202737
2432,310,104,TEXT,Placement drive updates,campus.jpg,2025-12-26 16:12:13.193241,2026-01-12 16:12:13.202740
2433,143,101,IMAGE,Placement drive updates,placement.jpg,2025-08-28 16:12:13.193243,2026-01-03 16:12:13.202742
2434,72,102,IMAGE,Campus life moments,fest.jpg,2025-08-31 16:12:13.193245,2026-01-02 16:12:13.202744
2435,478,102,IMAGE,Great learning experience,hackathon.jpg,2025-11-17 16:12:13.193248,2026-01-17 16:12:13.202746
2436,23,104,IMAGE,Placement drive updates,campus.jpg,2025-08-13 16:12:13.193250,2026-01-21 16:12:13.202749
2437,202,102,VIDEO,Cultural fest memories,,2025-12-04 16:12:13.193252,2026-01-22 16:12:13.202751
2438,150,104,IMAGE,Placement drive updates,hackathon.jpg,2025-12-14 16:12:13.193255,2026-01-14 16:12:13.202753
2439,315,101,IMAGE,Campus life moments,hackathon.jpg,2025-08-11 16:12:13.193257,2025-12-31 16:12:13.202755
2440,169,104,IMAGE,Placement drive updates,hackathon.jpg,2025-09-16 16:12:13.193260,2026-01-01 16:12:13.202758
2441,279,102,TEXT,Campus life moments,hackathon.jpg,2025-10-08 16:12:13.193262,2026-01-15 16:12:13.202760
2442,209,103,IMAGE,Cultural fest memories,workshop.jpg,2025-10-09 16:12:13.193264,2026-01-03 16:12:13.202762
2443,222,103,TEXT,Hackathon highlights,,2026-01-19 16:12:13.193266,2026-01-27 16:12:13.202764
2444,303,101,TEXT,Workshop on AI and Data Science,hackathon.jpg,2025-09-26 16:12:13.193269,2026-01-28 16:12:13.202767
2445,38,101,VIDEO,Placement drive updates,campus.jpg,2026-01-10 16:12:13.193271,2026-01-05 16:12:13.202769
2446,209,102,VIDEO,Hackathon highlights,fest.jpg,2025-11-27 16:12:13.193273,2025-12-31 16:12:13.202771
2447,310,102,VIDEO,Cultural fest memories,workshop.jpg,2026-01-09 16:12:13.193276,2025-12-30 16:12:13.202773
2448,106,102,TEXT,Workshop on AI and Data Science,hackathon.jpg,2025-10-23 16:12:13.193278,2026-01-26 16:12:13.202776
2449,498,103,IMAGE,Cultural fest memories,,2025-11-11 16:12:13.193281,2026-01-14 16:12:13.202778
2450,467,104,VIDEO,Great learning experience,,2025-09-03 16:12:13.193284,2026-01-20 16:12:13.202780
2451,158,104,VIDEO,Cultural fest memories,campus.jpg,2025-08-20 16:12:13.193286,2026-01-22 16:12:13.202782
2452,22,104,IMAGE,Hackathon highlights,hackathon.jpg,2025-11-26 16:12:13.193289,2026-01-26 16:12:13.202785
2453,160,102,TEXT,Placement drive updates,placement.jpg,2026-01-13 16:12:13.193291,2026-01-06 16:12:13.202787
2454,82,101,IMAGE,Great learning experience,hackathon.jpg,2026-01-17 16:12:13.193293,2026-01-25 16:12:13.202789
2455,187,102,VIDEO,Cultural fest memories,campus.jpg,2025-09-15 16:12:13.193296,2026-01-07 16:12:13.202791
2456,254,104,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-10-29 16:12:13.193298,2026-01-26 16:12:13.202794
2457,97,103,VIDEO,Hackathon highlights,,2025-10-12 16:12:13.193300,2026-01-09 16:12:13.202796
2458,210,101,TEXT,Placement drive updates,hackathon.jpg,2025-11-03 16:12:13.193303,2026-01-14 16:12:13.202798
2459,264,101,TEXT,Great learning experience,workshop.jpg,2025-12-02 16:12:13.193305,2026-01-06 16:12:13.202800
2460,54,103,TEXT,Workshop on AI and Data Science,campus.jpg,2026-01-19 16:12:13.193307,2025-12-30 16:12:13.202803
2461,473,102,TEXT,Hackathon highlights,workshop.jpg,2026-01-12 16:12:13.193310,2026-01-15 16:12:13.202805
2462,28,102,VIDEO,Campus life moments,workshop.jpg,2025-12-17 16:12:13.193312,2026-01-26 16:12:13.202807
2463,205,104,IMAGE,Workshop on AI and Data Science,,2025-11-10 16:12:13.193314,2026-01-09 16:12:13.202810
2464,89,103,VIDEO,Cultural fest memories,placement.jpg,2025-12-25 16:12:13.193317,2026-01-12 16:12:13.202812
2465,448,104,IMAGE,Workshop on AI and Data Science,placement.jpg,2025-08-22 16:12:13.193319,2026-01-17 16:12:13.202814
2466,393,101,VIDEO,Cultural fest memories,workshop.jpg,2025-09-12 16:12:13.193322,2026-01-16 16:12:13.202816
2467,394,101,VIDEO,Hackathon highlights,placement.jpg,2026-01-11 16:12:13.193324,2026-01-12 16:12:13.202819
2468,11,102,TEXT,Great learning experience,,2025-08-21 16:12:13.193327,2026-01-14 16:12:13.202821
2469,464,103,VIDEO,Campus life moments,workshop.jpg,2025-08-08 16:12:13.193329,2026-01-14 16:12:13.202823
2470,195,104,IMAGE,Placement drive updates,placement.jpg,2025-11-25 16:12:13.193331,2026-01-05 16:12:13.202825
2471,482,102,TEXT,Hackathon highlights,hackathon.jpg,2025-09-20 16:12:13.193334,2026-01-15 16:12:13.202828
2472,497,102,TEXT,Cultural fest memories,fest.jpg,2025-11-13 16:12:13.193336,2026-01-27 16:12:13.202830
2473,285,101,TEXT,Great learning experience,campus.jpg,2025-10-02 16:12:13.193339,2026-01-20 16:12:13.202832
2474,83,103,VIDEO,Great learning experience,hackathon.jpg,2025-09-28 16:12:13.193341,2026-01-06 16:12:13.202834
2475,182,102,TEXT,Campus life moments,,2025-10-05 16:12:13.193343,2026-01-18 16:12:13.202837
2476,403,102,VIDEO,Campus life moments,campus.jpg,2025-12-10 16:12:13.193346,2026-01-19 16:12:13.202839
2477,119,101,TEXT,Placement drive updates,workshop.jpg,2025-12-19 16:12:13.193348,2025-12-31 16:12:13.202841
2478,180,101,TEXT,Placement drive updates,,2025-12-11 16:12:13.193350,2026-01-27 16:12:13.202843
2479,88,104,VIDEO,Campus life moments,,2025-12-03 16:12:13.193353,2026-01-15 16:12:13.202846
2480,399,103,TEXT,Cultural fest memories,hackathon.jpg,2025-12-27 16:12:13.193355,2026-01-22 16:12:13.202848
2481,227,103,VIDEO,Placement drive updates,fest.jpg,2025-08-28 16:12:13.193357,2026-01-17 16:12:13.202850
2482,67,101,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-08-22 16:12:13.193360,2026-01-07 16:12:13.202852
2483,151,102,TEXT,Campus life moments,workshop.jpg,2025-10-11 16:12:13.193362,2026-01-04 16:12:13.202855
2484,377,101,IMAGE,Cultural fest memories,fest.jpg,2025-12-10 16:12:13.193365,2026-01-20 16:12:13.202857
2485,93,102,IMAGE,Hackathon highlights,workshop.jpg,2025-12-24 16:12:13.193367,2026-01-25 16:12:13.202860
2486,376,101,TEXT,Placement drive updates,campus.jpg,2025-10-13 16:12:13.193369,2026-01-27 16:12:13.202862
2487,31,101,TEXT,Campus life moments,campus.jpg,2025-11-30 16:12:13.193372,2026-01-22 16:12:13.202864
2488,306,101,IMAGE,Workshop on AI and Data Science,placement.jpg,2025-12-19 16:12:13.193374,2026-01-01 16:12:13.202866
2489,413,102,TEXT,Workshop on AI and Data Science,placement.jpg,2025-09-24 16:12:13.193376,2026-01-20 16:12:13.202869
2490,389,101,TEXT,Hackathon highlights,placement.jpg,2025-08-23 16:12:13.193379,2026-01-28 16:12:13.202871
2491,299,103,TEXT,Cultural fest memories,placement.jpg,2025-09-06 16:12:13.193381,2026-01-11 16:12:13.202873
2492,408,101,TEXT,Campus life moments,hackathon.jpg,2026-01-02 16:12:13.193384,2026-01-04 16:12:13.202875
2493,68,101,IMAGE,Cultural fest memories,placement.jpg,2025-08-21 16:12:13.193386,2026-01-15 16:12:13.202878
2494,111,101,IMAGE,Campus life moments,fest.jpg,2025-12-01 16:12:13.193389,2026-01-19 16:12:13.202880
2495,466,101,TEXT,Cultural fest memories,placement.jpg,2025-09-23 16:12:13.193391,2026-01-06 16:12:13.202882
2496,471,103,TEXT,Placement drive updates,campus.jpg,2025-09-01 16:12:13.193393,2025-12-30 16:12:13.202884
2497,35,104,VIDEO,Great learning experience,workshop.jpg,2025-08-28 16:12:13.193396,2026-01-08 16:12:13.202887
2498,276,101,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-12-13 16:12:13.193398,2026-01-27 16:12:13.202889
2499,494,103,IMAGE,Cultural fest memories,workshop.jpg,2025-11-13 16:12:13.193401,2026-01-24 16:12:13.202891
2500,215,104,TEXT,Cultural fest memories,hackathon.jpg,2026-01-15 16:12:13.193403,2026-01-23 16:12:13.202894
2501,356,104,IMAGE,Cultural fest memories,campus.jpg,2025-12-05 16:12:13.193406,2026-01-06 16:12:13.202896
2502,20,102,TEXT,Great learning experience,,2025-12-12 16:12:13.193408,2026-01-23 16:12:13.202898
2503,206,101,IMAGE,Campus life moments,,2025-08-15 16:12:13.193410,2026-01-20 16:12:13.202900
2504,462,104,IMAGE,Placement drive updates,placement.jpg,2025-10-26 16:12:13.193413,2026-01-09 16:12:13.202903
2505,456,101,IMAGE,Campus life moments,campus.jpg,2025-10-22 16:12:13.193415,2026-01-10 16:12:13.202905
2506,19,101,TEXT,Workshop on AI and Data Science,hackathon.jpg,2026-01-12 16:12:13.193417,2026-01-05 16:12:13.202907
2507,17,102,VIDEO,Great learning experience,fest.jpg,2025-09-14 16:12:13.193420,2026-01-04 16:12:13.202909
2508,271,102,IMAGE,Placement drive updates,fest.jpg,2025-12-26 16:12:13.193423,2026-01-25 16:12:13.202912
2509,323,102,IMAGE,Placement drive updates,fest.jpg,2025-10-30 16:12:13.193425,2026-01-05 16:12:13.202914
2510,344,104,IMAGE,Workshop on AI and Data Science,fest.jpg,2026-01-17 16:12:13.193428,2026-01-02 16:12:13.202916
2511,264,102,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-08-18 16:12:13.193430,2026-01-22 16:12:13.202918
2512,494,101,TEXT,Great learning experience,fest.jpg,2025-11-30 16:12:13.193432,2026-01-02 16:12:13.202921
2513,78,102,IMAGE,Great learning experience,hackathon.jpg,2025-12-31 16:12:13.193435,2026-01-27 16:12:13.202923
2514,111,102,VIDEO,Hackathon highlights,campus.jpg,2025-12-03 16:12:13.193437,2026-01-11 16:12:13.202925
2515,186,101,TEXT,Hackathon highlights,placement.jpg,2025-12-10 16:12:13.193439,2026-01-18 16:12:13.202928
2516,463,101,IMAGE,Hackathon highlights,placement.jpg,2025-12-17 16:12:13.193442,2026-01-16 16:12:13.202930
2517,481,103,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-08-14 16:12:13.193444,2026-01-16 16:12:13.202932
2518,359,103,VIDEO,Great learning experience,campus.jpg,2025-09-04 16:12:13.193446,2026-01-23 16:12:13.202934
2519,339,104,TEXT,Cultural fest memories,campus.jpg,2025-10-04 16:12:13.193449,2026-01-05 16:12:13.202937
2520,310,103,VIDEO,Hackathon highlights,,2025-08-28 16:12:13.193451,2026-01-05 16:12:13.202939
2521,349,103,IMAGE,Placement drive updates,campus.jpg,2025-10-23 16:12:13.193454,2026-01-18 16:12:13.202941
2522,281,103,TEXT,Placement drive updates,campus.jpg,2025-10-09 16:12:13.193456,2026-01-15 16:12:13.202943
2523,13,103,IMAGE,Great learning experience,campus.jpg,2025-10-17 16:12:13.193458,2026-01-11 16:12:13.202946
2524,163,102,VIDEO,Cultural fest memories,workshop.jpg,2025-12-29 16:12:13.193461,2026-01-11 16:12:13.202948
2525,206,104,TEXT,Campus life moments,fest.jpg,2026-01-20 16:12:13.193463,2026-01-23 16:12:13.202950
2526,283,104,VIDEO,Placement drive updates,hackathon.jpg,2025-10-14 16:12:13.193466,2026-01-08 16:12:13.202952
2527,98,102,IMAGE,Great learning experience,hackathon.jpg,2025-12-28 16:12:13.193468,2026-01-17 16:12:13.202955
2528,216,103,TEXT,Placement drive updates,,2026-01-27 16:12:13.193470,2026-01-11 16:12:13.202957
2529,205,104,IMAGE,Campus life moments,hackathon.jpg,2025-08-31 16:12:13.193472,2026-01-24 16:12:13.202959
2530,452,102,VIDEO,Great learning experience,campus.jpg,2025-12-11 16:12:13.193475,2026-01-13 16:12:13.202961
2531,466,104,VIDEO,Placement drive updates,fest.jpg,2025-08-03 16:12:13.193477,2026-01-12 16:12:13.202964
2532,495,103,VIDEO,Workshop on AI and Data Science,workshop.jpg,2025-10-01 16:12:13.193479,2026-01-03 16:12:13.202966
2533,110,104,VIDEO,Cultural fest memories,,2025-08-23 16:12:13.193482,2026-01-16 16:12:13.202968
2534,201,101,VIDEO,Campus life moments,,2025-12-17 16:12:13.193484,2026-01-02 16:12:13.202972
2535,41,103,VIDEO,Cultural fest memories,fest.jpg,2025-10-11 16:12:13.193486,2026-01-07 16:12:13.202974
2536,359,104,TEXT,Hackathon highlights,campus.jpg,2025-08-09 16:12:13.193489,2026-01-17 16:12:13.202977
2537,59,102,IMAGE,Hackathon highlights,workshop.jpg,2026-01-04 16:12:13.193491,2026-01-03 16:12:13.202979
2538,51,101,VIDEO,Campus life moments,hackathon.jpg,2025-09-10 16:12:13.193493,2025-12-31 16:12:13.202981
2539,101,101,TEXT,Campus life moments,workshop.jpg,2025-10-13 16:12:13.193496,2026-01-06 16:12:13.202983
2540,292,103,VIDEO,Hackathon highlights,campus.jpg,2025-12-04 16:12:13.193498,2026-01-15 16:12:13.202986
2541,223,104,TEXT,Great learning experience,placement.jpg,2026-01-26 16:12:13.193500,2026-01-21 16:12:13.202988
2542,144,103,IMAGE,Campus life moments,fest.jpg,2025-09-15 16:12:13.193503,2026-01-06 16:12:13.202990
2543,176,103,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-11-02 16:12:13.193505,2026-01-25 16:12:13.202993
2544,50,103,VIDEO,Cultural fest memories,,2025-10-09 16:12:13.193508,2026-01-25 16:12:13.202995
2545,18,102,IMAGE,Placement drive updates,workshop.jpg,2025-10-15 16:12:13.193510,2026-01-29 16:12:13.202997
2546,475,102,TEXT,Placement drive updates,campus.jpg,2025-12-28 16:12:13.193512,2026-01-21 16:12:13.202999
2547,346,103,VIDEO,Workshop on AI and Data Science,,2026-01-16 16:12:13.193515,2026-01-08 16:12:13.203001
2548,252,104,TEXT,Placement drive updates,placement.jpg,2025-09-18 16:12:13.193517,2026-01-28 16:12:13.203004
2549,293,102,VIDEO,Campus life moments,campus.jpg,2025-11-10 16:12:13.193520,2026-01-11 16:12:13.203006
2550,134,103,TEXT,Hackathon highlights,campus.jpg,2025-08-09 16:12:13.193522,2026-01-14 16:12:13.203008
2551,107,101,TEXT,Hackathon highlights,,2025-09-27 16:12:13.193525,2026-01-28 16:12:13.203011
2552,169,102,TEXT,Placement drive updates,,2026-01-23 16:12:13.193527,2026-01-19 16:12:13.203013
2553,239,103,IMAGE,Placement drive updates,workshop.jpg,2025-12-07 16:12:13.193530,2026-01-21 16:12:13.203015
2554,469,103,IMAGE,Cultural fest memories,hackathon.jpg,2025-11-06 16:12:13.193532,2026-01-17 16:12:13.203017
2555,376,102,VIDEO,Placement drive updates,campus.jpg,2025-12-20 16:12:13.193534,2026-01-16 16:12:13.203020
2556,463,102,VIDEO,Great learning experience,placement.jpg,2025-09-24 16:12:13.193536,2026-01-23 16:12:13.203022
2557,150,102,VIDEO,Placement drive updates,,2025-11-11 16:12:13.193539,2026-01-04 16:12:13.203024
2558,128,102,TEXT,Great learning experience,workshop.jpg,2025-12-18 16:12:13.193541,2026-01-01 16:12:13.203026
2559,232,104,IMAGE,Great learning experience,campus.jpg,2025-11-26 16:12:13.193544,2026-01-11 16:12:13.203029
2560,153,103,TEXT,Placement drive updates,fest.jpg,2025-12-09 16:12:13.193546,2026-01-13 16:12:13.203031
2561,452,104,IMAGE,Great learning experience,campus.jpg,2025-09-18 16:12:13.193548,2026-01-01 16:12:13.203033
2562,95,103,VIDEO,Hackathon highlights,fest.jpg,2025-08-23 16:12:13.193555,2026-01-06 16:12:13.203041
2563,225,102,VIDEO,Great learning experience,,2025-09-04 16:12:13.193557,2026-01-10 16:12:13.203044
2564,326,104,IMAGE,Hackathon highlights,campus.jpg,2025-12-15 16:12:13.193560,2026-01-23 16:12:13.203046
2565,449,103,TEXT,Great learning experience,campus.jpg,2026-01-06 16:12:13.193562,2026-01-18 16:12:13.203048
2566,307,102,IMAGE,Campus life moments,hackathon.jpg,2026-01-18 16:12:13.193564,2026-01-22 16:12:13.203051
2567,449,103,TEXT,Cultural fest memories,fest.jpg,2025-09-07 16:12:13.193567,2026-01-15 16:12:13.203053
2568,157,101,VIDEO,Great learning experience,fest.jpg,2025-10-08 16:12:13.193569,2026-01-09 16:12:13.203055
2569,306,101,TEXT,Workshop on AI and Data Science,campus.jpg,2025-11-06 16:12:13.193571,2026-01-28 16:12:13.203058
2570,145,103,TEXT,Placement drive updates,workshop.jpg,2025-08-16 16:12:13.193574,2026-01-19 16:12:13.203060
2571,200,104,IMAGE,Great learning experience,workshop.jpg,2026-01-20 16:12:13.193576,2026-01-05 16:12:13.203063
2572,271,102,VIDEO,Campus life moments,,2025-08-31 16:12:13.193578,2026-01-03 16:12:13.203065
2573,245,104,TEXT,Hackathon highlights,workshop.jpg,2025-12-13 16:12:13.193581,2026-01-03 16:12:13.203067
2574,29,101,VIDEO,Placement drive updates,placement.jpg,2025-08-06 16:12:13.193583,2026-01-12 16:12:13.203069
2575,194,103,IMAGE,Placement drive updates,,2025-12-28 16:12:13.193585,2026-01-02 16:12:13.203072
2576,258,101,VIDEO,Great learning experience,workshop.jpg,2025-11-07 16:12:13.193588,2026-01-19 16:12:13.203074
2577,305,102,VIDEO,Campus life moments,hackathon.jpg,2025-09-14 16:12:13.193590,2026-01-28 16:12:13.203076
2578,60,104,VIDEO,Placement drive updates,workshop.jpg,2025-12-10 16:12:13.193593,2026-01-06 16:12:13.203078
2579,468,102,IMAGE,Hackathon highlights,placement.jpg,2025-08-23 16:12:13.193595,2025-12-31 16:12:13.203081
2580,239,102,VIDEO,Cultural fest memories,placement.jpg,2025-08-16 16:12:13.193597,2026-01-14 16:12:13.203083
2581,416,102,IMAGE,Campus life moments,workshop.jpg,2025-08-06 16:12:13.193600,2026-01-22 16:12:13.203085
2582,194,101,VIDEO,Workshop on AI and Data Science,,2025-11-21 16:12:13.193602,2026-01-12 16:12:13.203088
2583,421,104,TEXT,Campus life moments,placement.jpg,2025-11-01 16:12:13.193604,2026-01-29 16:12:13.203090
2584,359,102,TEXT,Cultural fest memories,workshop.jpg,2025-12-09 16:12:13.193607,2026-01-12 16:12:13.203092
2585,430,101,VIDEO,Placement drive updates,placement.jpg,2025-08-24 16:12:13.193609,2026-01-02 16:12:13.203095
2586,464,102,TEXT,Hackathon highlights,hackathon.jpg,2025-08-25 16:12:13.193613,2026-01-09 16:12:13.203097
2587,67,104,VIDEO,Great learning experience,placement.jpg,2025-08-22 16:12:13.193619,2026-01-23 16:12:13.203099
2588,153,101,VIDEO,Campus life moments,workshop.jpg,2026-01-16 16:12:13.193623,2026-01-10 16:12:13.203101
2589,369,102,TEXT,Campus life moments,workshop.jpg,2025-11-22 16:12:13.193626,2026-01-26 16:12:13.203104
2590,134,103,VIDEO,Placement drive updates,workshop.jpg,2025-08-25 16:12:13.193628,2025-12-31 16:12:13.203106
2591,425,101,VIDEO,Hackathon highlights,placement.jpg,2025-11-24 16:12:13.193630,2026-01-18 16:12:13.203108
2592,287,104,IMAGE,Placement drive updates,placement.jpg,2026-01-19 16:12:13.193633,2026-01-11 16:12:13.203111
2593,325,101,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-12-27 16:12:13.193635,2026-01-23 16:12:13.203113
2594,299,103,VIDEO,Cultural fest memories,campus.jpg,2025-09-29 16:12:13.193638,2026-01-06 16:12:13.203115
2595,120,104,IMAGE,Hackathon highlights,,2025-12-24 16:12:13.193640,2026-01-08 16:12:13.203117
2596,67,101,VIDEO,Hackathon highlights,hackathon.jpg,2026-01-10 16:12:13.193643,2026-01-05 16:12:13.203120
2597,172,104,TEXT,Workshop on AI and Data Science,workshop.jpg,2025-09-21 16:12:13.193645,2025-12-31 16:12:13.203122
2598,179,103,TEXT,Workshop on AI and Data Science,fest.jpg,2025-12-04 16:12:13.193647,2026-01-07 16:12:13.203124
2599,348,104,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-11-02 16:12:13.193650,2026-01-10 16:12:13.203126
2600,344,103,VIDEO,Great learning experience,campus.jpg,2025-10-05 16:12:13.193652,2026-01-25 16:12:13.203129
2601,89,103,IMAGE,Great learning experience,workshop.jpg,2025-10-29 16:12:13.193654,2026-01-16 16:12:13.203131
2602,131,102,VIDEO,Campus life moments,workshop.jpg,2025-12-21 16:12:13.193657,2026-01-27 16:12:13.203133
2603,465,104,IMAGE,Cultural fest memories,placement.jpg,2025-09-25 16:12:13.193659,2026-01-07 16:12:13.203135
2604,395,102,TEXT,Hackathon highlights,placement.jpg,2025-12-03 16:12:13.193661,2026-01-29 16:12:13.203138
2605,344,104,VIDEO,Campus life moments,fest.jpg,2025-08-11 16:12:13.193664,2026-01-08 16:12:13.203140
2606,459,104,TEXT,Campus life moments,campus.jpg,2025-10-08 16:12:13.193666,2026-01-10 16:12:13.203142
2607,486,103,TEXT,Workshop on AI and Data Science,workshop.jpg,2025-12-17 16:12:13.193668,2026-01-06 16:12:13.203145
2608,123,103,VIDEO,Great learning experience,,2025-10-07 16:12:13.193671,2026-01-26 16:12:13.203147
2609,384,104,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-11-03 16:12:13.193673,2026-01-22 16:12:13.203149
2610,94,101,IMAGE,Great learning experience,campus.jpg,2025-11-20 16:12:13.193675,2025-12-30 16:12:13.203151
2611,479,103,TEXT,Cultural fest memories,campus.jpg,2025-08-18 16:12:13.193678,2026-01-24 16:12:13.203154
2612,433,102,VIDEO,Campus life moments,fest.jpg,2025-12-29 16:12:13.193680,2026-01-10 16:12:13.203156
2613,373,102,IMAGE,Cultural fest memories,placement.jpg,2025-08-10 16:12:13.193682,2026-01-05 16:12:13.203158
2614,47,104,VIDEO,Campus life moments,fest.jpg,2025-11-15 16:12:13.193685,2026-01-18 16:12:13.203160
2615,282,102,VIDEO,Hackathon highlights,fest.jpg,2025-10-10 16:12:13.193687,2026-01-16 16:12:13.203163
2616,21,104,VIDEO,Hackathon highlights,workshop.jpg,2025-12-24 16:12:13.193689,2026-01-14 16:12:13.203165
2617,270,103,IMAGE,Hackathon highlights,campus.jpg,2025-10-22 16:12:13.193692,2026-01-19 16:12:13.203167
2618,309,103,TEXT,Great learning experience,hackathon.jpg,2026-01-01 16:12:13.193694,2026-01-08 16:12:13.203169
2619,457,102,IMAGE,Great learning experience,fest.jpg,2025-10-10 16:12:13.193696,2026-01-23 16:12:13.203172
2620,57,104,IMAGE,Hackathon highlights,fest.jpg,2025-09-25 16:12:13.193698,2026-01-01 16:12:13.203174
2621,128,101,VIDEO,Workshop on AI and Data Science,,2025-09-18 16:12:13.193701,2026-01-06 16:12:13.203176
2622,457,104,VIDEO,Great learning experience,fest.jpg,2025-10-15 16:12:13.193703,2025-12-30 16:12:13.203179
2623,107,104,IMAGE,Campus life moments,fest.jpg,2025-11-19 16:12:13.193706,2026-01-01 16:12:13.203181
2624,46,104,VIDEO,Hackathon highlights,fest.jpg,2025-11-09 16:12:13.193708,2026-01-10 16:12:13.203183
2625,29,101,VIDEO,Workshop on AI and Data Science,fest.jpg,2025-10-25 16:12:13.193711,2026-01-02 16:12:13.203185
2626,198,101,TEXT,Great learning experience,fest.jpg,2026-01-13 16:12:13.193713,2026-01-05 16:12:13.203188
2627,264,101,TEXT,Campus life moments,hackathon.jpg,2025-08-31 16:12:13.193716,2026-01-11 16:12:13.203190
2628,490,101,TEXT,Campus life moments,hackathon.jpg,2025-12-02 16:12:13.193718,2026-01-22 16:12:13.203192
2629,282,103,IMAGE,Campus life moments,placement.jpg,2025-09-17 16:12:13.193721,2026-01-13 16:12:13.203194
2630,265,104,IMAGE,Campus life moments,placement.jpg,2025-11-15 16:12:13.193724,2026-01-06 16:12:13.203197
2631,99,104,VIDEO,Great learning experience,placement.jpg,2025-12-26 16:12:13.193726,2026-01-10 16:12:13.203199
2632,346,103,TEXT,Cultural fest memories,hackathon.jpg,2026-01-28 16:12:13.193728,2026-01-26 16:12:13.203201
2633,483,103,IMAGE,Campus life moments,hackathon.jpg,2025-09-27 16:12:13.193731,2026-01-27 16:12:13.203203
2634,471,103,VIDEO,Great learning experience,placement.jpg,2025-08-27 16:12:13.193733,2025-12-30 16:12:13.203206
2635,143,103,IMAGE,Placement drive updates,fest.jpg,2026-01-13 16:12:13.193737,2026-01-07 16:12:13.203208
2636,195,102,VIDEO,Cultural fest memories,workshop.jpg,2025-12-02 16:12:13.193773,2026-01-19 16:12:13.203210
2637,141,102,VIDEO,Great learning experience,campus.jpg,2025-12-08 16:12:13.193775,2026-01-11 16:12:13.203212
2638,135,103,IMAGE,Workshop on AI and Data Science,fest.jpg,2025-10-12 16:12:13.193778,2026-01-07 16:12:13.203215
2639,443,101,TEXT,Hackathon highlights,placement.jpg,2025-10-20 16:12:13.193780,2026-01-01 16:12:13.203217
2640,278,101,TEXT,Placement drive updates,,2025-12-05 16:12:13.193782,2026-01-08 16:12:13.203219
2641,105,103,TEXT,Campus life moments,campus.jpg,2026-01-24 16:12:13.193785,2026-01-27 16:12:13.203221
2642,92,103,IMAGE,Hackathon highlights,workshop.jpg,2025-08-12 16:12:13.193787,2026-01-05 16:12:13.203224
